@RELATION testset

@ATTRIBUTE apk_size REAL
@ATTRIBUTE dex_size REAL
@ATTRIBUTE min_andrversion INTEGER
@ATTRIBUTE max_andrversion INTEGER
@ATTRIBUTE target_andrversion INTEGER
@ATTRIBUTE security {-1, 0}
@ATTRIBUTE methodCount INTEGER
@ATTRIBUTE classCount INTEGER
@ATTRIBUTE crypto_count INTEGER
@ATTRIBUTE dynCode_count INTEGER
@ATTRIBUTE native_count INTEGER
@ATTRIBUTE reflect_count INTEGER
@ATTRIBUTE sendSMS {1, 0}
@ATTRIBUTE deleteSMS {1, 0}
@ATTRIBUTE interruptSMS {1, 0}
@ATTRIBUTE httpPost {1, 0}
@ATTRIBUTE deviceId {1, 0}
@ATTRIBUTE simCountry {1, 0}
@ATTRIBUTE installedPkg {1, 0}
@ATTRIBUTE loadOtherCode {1, 0}
@ATTRIBUTE subprocess {1, 0}
@ATTRIBUTE executeOtherCode {1, 0}
@ATTRIBUTE jni {1, 0}
@ATTRIBUTE unix {1, 0}
@ATTRIBUTE buttonCount INTEGER
@ATTRIBUTE TextViewCount INTEGER
@ATTRIBUTE EditViewCount INTEGER
@ATTRIBUTE ImageButtonCount INTEGER
@ATTRIBUTE CheckBoxCount INTEGER
@ATTRIBUTE RadioGroupCount INTEGER
@ATTRIBUTE RadioButtonCount INTEGER
@ATTRIBUTE ToastCount INTEGER
@ATTRIBUTE SpinnerCount INTEGER
@ATTRIBUTE ListViewCount INTEGER
@ATTRIBUTE fileCount INTEGER
@ATTRIBUTE INTERNET {1, 0}
@ATTRIBUTE SET_DEBUG_APP {1, 0}
@ATTRIBUTE MODIFY_PHONE_STATE {1, 0}
@ATTRIBUTE RECORD_AUDIO {1, 0}
@ATTRIBUTE RECEIVE_BOOT_COMPLETED {1, 0}
@ATTRIBUTE RECEIVE_MMS {1, 0}
@ATTRIBUTE RECEIVE_SMS {1, 0}
@ATTRIBUTE RECEIVE_WAP_PUSH {1, 0}
@ATTRIBUTE SEND_SMS {1, 0}
@ATTRIBUTE CALL_PHONE {1, 0}
@ATTRIBUTE CALL_PRIVILEGED {1, 0}
@ATTRIBUTE PROCESS_OUTGOING_CALLS {1, 0}
@ATTRIBUTE READ_CALL_LOG {1, 0}
@ATTRIBUTE READ_EXTERNAL_STORAGE {1, 0}
@ATTRIBUTE READ_LOGS {1, 0}
@ATTRIBUTE ACCESS_COARSE_LOCATION {1, 0}
@ATTRIBUTE ACCESS_FINE_LOCATION {1, 0}
@ATTRIBUTE BLUETOOTH {1, 0}
@ATTRIBUTE CAMERA {1, 0}
@ATTRIBUTE INSTALL_PACKAGES {1, 0}
@ATTRIBUTE NFC {1, 0}
@ATTRIBUTE READ_CONTACTS {1, 0}
@ATTRIBUTE permissionCount INTEGER
@ATTRIBUTE activityCount INTEGER
@ATTRIBUTE serviceCount INTEGER
@ATTRIBUTE receiverCount INTEGER
@ATTRIBUTE providerCount INTEGER
@ATTRIBUTE exportedCount INTEGER
@ATTRIBUTE hPictureCount INTEGER
@ATTRIBUTE mPictureCount INTEGER
@ATTRIBUTE lPictureCount INTEGER
@ATTRIBUTE xPictureCount INTEGER
@ATTRIBUTE totalCount INTEGER

@DATA
652098.0,209484.0,4,0,0,0,905,186,0,0,26,1,0,0,0,1,1,0,1,0,0,0,0,0,5,9,2,0,0,0,0,0,0,6,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,9,0,0,0,0,11,1,1,0,13
179494.0,173668.0,3,0,0,0,817,165,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,2,2,1,0,0,0,0,0,0
180462.0,95100.0,4,0,0,0,368,65,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,6,1,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,1,1,0,14
568285.0,116448.0,14,0,17,0,207,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,19,0,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,5,1,1,1,8
858138.0,923384.0,8,0,17,0,4902,759,0,0,58,8,0,0,0,1,0,0,0,0,1,0,0,0,9,27,2,5,15,0,4,0,0,9,148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,15,1,3,0,0,24,24,18,24,90
1590137.0,264372.0,8,0,0,0,1400,228,0,0,134,1,0,0,0,1,1,0,0,0,1,0,0,0,0,16,0,6,0,0,0,0,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,4,2,2,0,0,9,9,0,0,18
1089498.0,1128748.0,8,0,18,0,6918,911,0,0,60,23,0,0,0,1,1,0,0,0,1,0,0,0,6,22,0,1,6,0,1,1,0,1,400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,6,2,2,0,0,103,97,0,96,296
3116329.0,1541636.0,9,0,17,0,9819,1409,0,0,79,16,0,0,0,1,1,0,1,0,1,0,0,0,31,124,10,4,3,0,0,0,0,16,577,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,48,30,10,6,0,1,225,5,5,5,240
892567.0,657640.0,4,0,13,0,1521,200,0,0,27,2,0,1,0,0,0,0,1,0,1,0,0,0,1,4,16,0,19,0,0,1,2,2,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2,0,1,0,2,2,1,26,31
1336396.0,238812.0,4,0,7,0,1113,196,0,0,39,3,0,0,0,1,1,0,1,0,1,0,1,0,6,3,1,2,0,0,0,0,0,0,549,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,14,7,1,2,0,0,251,0,0,0,251
125180.0,107368.0,4,0,0,0,414,72,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,5,3,3,0,11
1196012.0,712308.0,7,0,10,0,3464,641,0,0,75,62,0,0,0,1,1,0,0,0,1,0,0,0,4,11,3,2,0,0,1,0,0,2,177,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,28,24,1,6,0,10,35,62,3,10,110
1859811.0,925044.0,16,0,19,0,6231,942,0,0,100,2,0,1,0,1,1,0,0,0,0,0,0,0,0,21,0,4,0,0,0,1,0,2,557,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,7,2,6,1,1,86,88,11,86,271
98529.0,60104.0,7,0,8,0,113,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,6,0,18
1127402.0,1044024.0,4,0,0,0,5177,799,0,0,104,21,0,0,0,1,1,0,1,0,1,0,0,0,31,58,18,11,0,0,0,0,2,18,263,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,32,5,4,0,0,41,28,0,0,69
504070.0,179172.0,4,0,0,0,759,142,0,0,12,3,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,5,0,0,0,0,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,3,0,0,2,2,2,0,6
25391.0,17216.0,3,0,0,0,65,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
72880.0,18520.0,14,0,24,0,52,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,4,4,0,4,12
1243602.0,893740.0,7,0,0,0,5854,1048,0,0,123,12,0,0,0,1,1,0,1,0,1,0,1,0,11,19,1,0,45,0,0,1,0,4,171,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,7,2,3,0,0,43,8,64,0,115
715435.0,591160.0,9,0,17,0,5022,579,0,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,0,1,0,0,1,382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,1,0,0,98,98,11,92,299
129198.0,18200.0,3,0,0,0,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,7,0,0,0,7
1680855.0,1385128.0,7,0,17,0,5701,889,0,0,73,24,0,0,0,1,1,0,1,0,1,0,0,0,6,27,1,1,0,0,0,0,0,3,114,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,36,10,2,3,0,0,18,58,1,0,77
17991.0,7200.0,16,0,19,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,2
521523.0,817036.0,8,0,18,0,5672,842,0,0,77,9,0,0,0,1,1,0,0,0,0,0,0,0,8,24,1,4,0,0,0,0,0,3,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,1,0,0,22,22,22,22,88
965251.0,548208.0,7,0,0,0,2952,514,0,0,19,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,577,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,1,1,1,0,3
768128.0,728720.0,21,0,24,0,5555,826,0,0,55,30,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,2,2,0,1,1,1,6,393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,8,0,0,49,49,0,49,147
12284.0,6392.0,8,0,16,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,2
418747.0,605692.0,14,0,17,0,3888,559,0,0,56,5,0,0,0,1,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,5,0,0,1,1,0,1,3
141072.0,225584.0,2,0,0,0,926,160,0,0,20,1,0,0,0,1,1,0,0,0,1,0,0,0,15,9,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0
1590364.0,986192.0,21,0,20,0,5324,1053,0,0,213,62,1,1,0,1,1,0,0,0,0,0,1,0,26,99,10,1,4,0,0,1,0,10,280,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,40,18,3,6,1,0,0,0,0,0,0
637389.0,199676.0,7,0,7,0,1041,278,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,29,0,8,1,2,129,1,1,0,131
1188925.0,113724.0,4,0,0,0,269,46,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,0,1,0,1,0,2
186040.0,168012.0,14,0,21,0,561,113,0,0,3,2,0,0,0,1,1,0,0,0,1,0,0,0,8,2,2,0,1,0,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,17,19
399808.0,281804.0,15,0,0,0,1126,243,0,0,14,1,0,0,0,1,1,0,1,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1,1,0,0,2,2,2,2,8
319642.0,348616.0,7,0,19,0,2001,390,0,0,32,0,0,0,0,1,1,0,0,0,1,0,0,0,3,27,0,4,0,0,0,0,0,4,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,2,1,0,1,6,6,0,6,18
1995670.0,1281160.0,8,0,18,0,7700,976,0,0,64,26,0,0,0,1,1,0,1,0,1,0,0,0,28,21,5,2,6,0,1,0,0,3,385,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,8,0,12,90,86,4,89,269
182045.0,131896.0,4,0,0,0,633,126,0,0,16,4,0,0,0,1,1,0,1,0,1,0,0,0,0,7,1,3,0,0,0,0,2,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,1,0,0,1,0,0,0,1
195814.0,26812.0,7,0,7,0,98,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
917001.0,216620.0,15,0,0,0,871,173,0,0,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,2,0,0,2,0,0,5,7
262827.0,290060.0,3,0,0,0,1156,221,0,0,14,2,0,0,0,1,1,0,0,0,0,0,0,0,8,13,12,1,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,2,0,0,0,0,0,0,0
635490.0,274744.0,3,0,0,0,1202,197,0,0,26,1,0,0,0,1,1,0,0,0,1,0,0,0,10,4,0,0,1,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0
405698.0,377276.0,5,0,23,0,2161,442,0,0,73,4,0,0,0,1,1,0,1,0,1,0,0,0,33,33,0,9,0,0,8,0,0,4,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,9,16,0,0,11,23,1,3,38
336690.0,124300.0,8,0,0,0,626,121,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,4,13,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,2,2,2,0,6
895608.0,403596.0,7,0,17,0,2473,471,0,0,47,1,0,0,0,1,1,0,0,0,1,0,0,0,0,18,0,4,1,0,0,0,0,1,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,3,0,1,21,0,0,0,21
276519.0,120976.0,3,0,19,0,385,81,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,1
13161.0,10448.0,2,0,0,0,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
93310.0,103852.0,3,0,0,0,409,119,0,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
1164519.0,641468.0,9,0,4,0,4351,727,0,0,84,16,0,0,0,1,1,0,0,0,1,0,0,0,8,26,2,4,3,1,3,0,0,5,247,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,16,4,2,0,1,15,14,14,16,59
712924.0,781740.0,14,0,19,0,4845,697,0,0,53,8,0,0,0,1,1,0,0,0,1,0,0,0,1,15,1,1,0,0,0,0,0,5,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,4,0,0,13,13,0,18,44
7058807.0,1291644.0,7,0,19,0,8312,1359,0,0,103,9,0,0,0,1,1,0,0,0,1,0,0,0,0,31,0,4,3,0,0,0,0,4,306,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,9,4,0,2,70,7,0,8,85
901108.0,129068.0,4,0,0,0,519,121,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,23,37,12,15,0,0,2,0,0,4,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,13,13,13,0,39
263039.0,265080.0,3,0,4,0,1476,316,0,0,28,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1,5,0,0,3,0,0,0,3
239274.0,52580.0,3,0,11,0,197,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,2,1,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
1314990.0,804104.0,21,0,21,0,5791,889,0,0,63,31,0,0,0,1,1,0,0,0,1,0,0,0,0,32,0,6,1,0,1,0,0,3,315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,3,0,7,38,38,0,38,114
2227603.0,1020080.0,14,0,16,0,5347,880,0,0,95,4,0,0,0,1,1,0,0,0,1,0,0,0,9,15,1,1,5,0,0,1,5,8,201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,13,2,2,0,6,85,50,2,0,137
670493.0,649740.0,15,0,19,0,4920,795,0,0,105,5,0,0,0,1,1,0,0,0,0,0,0,0,4,40,6,8,6,0,4,0,1,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,1,0,1,42,0,0,42,84
542692.0,279632.0,15,0,21,0,1242,227,0,0,9,30,0,1,0,1,1,0,0,0,1,0,0,0,1,7,2,0,3,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,49,49,0,48,146
46256.0,49300.0,3,0,8,0,156,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,0,0,4
1279947.0,469576.0,3,0,11,0,2126,505,0,0,26,28,0,0,0,1,0,0,1,0,1,0,0,0,0,1,13,2,0,0,0,0,0,0,313,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1,8,0,0,15,1,1,0,17
885041.0,1518932.0,16,0,21,0,10624,1586,0,0,87,28,0,0,0,1,1,0,0,0,1,0,0,0,8,33,6,4,0,0,0,0,0,4,136,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,4,0,8,14,14,0,12,40
534790.0,424044.0,4,0,0,0,1730,327,0,0,19,19,0,0,0,1,1,0,0,0,0,0,0,0,15,22,12,3,0,0,0,0,0,3,164,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25,17,2,2,0,0,36,38,0,0,74
428241.0,732884.0,8,0,17,0,4075,542,0,0,56,9,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,8,1,0,1,10
67589.0,79760.0,8,0,22,0,344,78,0,0,20,0,0,0,0,1,1,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,2,0,0,0,0,0,0,0
171772.0,90288.0,4,0,14,0,374,93,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,5,5,0,15
524597.0,348700.0,3,0,8,0,1551,313,0,0,18,1,0,0,0,1,1,0,0,0,1,0,0,0,2,18,1,1,0,0,0,0,0,3,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,1,1,0,0,11,0,0,0,11
350385.0,182892.0,4,0,0,0,918,148,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,13,0,0,0,13
2829098.0,1166404.0,8,0,17,0,6861,846,0,0,52,21,0,1,0,0,0,0,0,0,0,0,0,0,12,33,2,8,3,0,1,1,0,6,897,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,11,7,10,1,3,210,205,0,189,604
1498143.0,246512.0,4,0,0,0,984,120,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,2,0,0,296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,124,67,4,0,195
756356.0,390548.0,4,0,15,0,1212,257,0,0,18,6,0,0,0,1,1,0,0,0,1,0,0,0,2,89,4,0,0,0,0,0,0,0,109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,9,0,0,0,0,30,30,30,0,90
68438.0,41136.0,7,0,0,0,126,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,1,1,1,0,3
4251928.0,1096940.0,9,0,23,0,35,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,845,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,30,22,6,4,1,1,54,148,0,281,483
229502.0,101068.0,3,0,0,0,645,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,11,1,0,3,0,0,0,126,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,11,4,2,0,0,0,0,0,0,0
706928.0,717168.0,7,0,16,0,4867,632,0,0,32,21,0,0,0,1,1,0,1,0,0,0,0,0,4,22,0,1,7,0,1,2,0,3,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,2,0,0,90,86,0,89,265
1818588.0,669352.0,8,0,0,0,2011,417,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,14,60,21,58,0,0,0,0,0,12,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0
1908456.0,1842864.0,5,0,0,0,9467,1619,0,0,150,41,0,0,0,1,1,0,1,0,1,0,1,0,23,42,14,11,13,1,0,0,3,10,362,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,36,39,7,16,0,1,163,0,0,0,163
390431.0,318820.0,8,0,17,0,1817,335,0,0,32,1,0,0,0,1,1,0,0,0,1,0,1,0,1,19,0,4,0,0,0,0,0,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,0,1,4,4,4,4,16
53364.0,31876.0,3,0,0,0,123,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9,0,0,0,0,1,1,1,0,3
2486217.0,1704108.0,9,0,18,0,9777,1371,0,0,106,45,0,0,0,1,1,1,1,0,1,0,0,0,1,20,1,2,1,0,1,0,0,1,1308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,12,3,5,0,0,326,318,0,323,967
200819.0,113424.0,3,0,8,0,556,104,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,2,3,0,0,2,0,2,0,4
451631.0,589192.0,14,0,19,0,4506,638,0,0,57,7,0,0,0,0,0,0,0,0,1,0,0,0,2,19,1,0,1,0,1,0,1,2,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,0,0,0,0,0,18,18
67875.0,68804.0,3,0,0,0,251,45,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0
3546056.0,90220.0,4,0,9,0,311,38,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0
1168738.0,266704.0,7,0,16,0,1189,221,0,0,39,0,0,0,0,1,1,0,0,0,1,0,1,0,0,16,0,0,0,0,1,0,0,0,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,2,0,0,5,4,2,4,15
322309.0,614588.0,8,0,17,0,1190,229,0,0,12,11,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,20,0,0,0,20
1376853.0,2523800.0,11,0,11,0,18517,1927,0,0,281,59,0,0,0,1,1,0,1,0,0,0,0,0,1,26,1,5,1,0,0,0,0,4,492,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,6,4,2,0,1,7,6,4,4,21
11257904.0,659456.0,14,0,20,0,3920,514,0,0,120,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,2302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1,0,1,3,13,13,13,0,39
